Date,Open,High,Low,Close,Volume
2021.01.25,21:00,15.24757,15.25142,15.21275,15.23875,2600
2021.01.25,22:05,15.18850,15.22024,15.18317,15.21725,319
2021.01.25,23:05,15.21664,15.23368,15.21555,15.22800,1159
2021.01.26,00:00,15.22710,15.25170,15.21929,15.25030,1215
2021.01.26,01:00,15.25041,15.26271,15.24238,15.24272,2217
2021.01.26,02:00,15.24254,15.26304,15.24197,15.26189,3285
2021.01.26,03:00,15.26190,15.27434,15.26068,15.27250,1827
2021.01.26,04:00,15.27266,15.31314,15.26933,15.30631,1567
2021.01.26,05:00,15.30629,15.31026,15.30392,15.30581,1648
2021.01.26,06:00,15.30616,15.33491,15.30580,15.32665,3171
2021.01.26,07:00,15.32635,15.37067,15.28775,15.35582,5605
2021.01.26,08:00,15.35584,15.35584,15.26950,15.28407,8640
2021.01.26,09:00,15.28383,15.31185,15.25562,15.28305,7296
2021.01.26,10:00,15.28296,15.31541,15.27536,15.29092,6121
2021.01.26,11:00,15.29066,15.29460,15.20275,15.21840,6850
2021.01.26,12:00,15.21845,15.21890,15.12812,15.16175,6282
2021.01.26,13:00,15.16165,15.17009,15.12397,15.12855,4937
2021.01.26,14:00,15.12864,15.12891,15.06184,15.08266,6700
2021.01.26,15:00,15.08365,15.09040,15.04544,15.06468,7261
2021.01.26,16:00,15.06463,15.13093,15.05790,15.10935,7027
2021.01.26,17:00,15.10947,15.12338,15.08665,15.11538,5220
2021.01.26,18:00,15.11475,15.11685,15.07392,15.07749,5224
2021.01.26,19:00,15.07780,15.08016,15.06129,15.07218,4321
2021.01.26,20:00,15.07171,15.07465,15.05271,15.06292,3907
2021.01.26,21:00,15.06348,15.06975,15.04999,15.06725,1356
2021.01.26,22:05,15.03865,15.06380,15.03865,15.05071,512
2021.01.26,23:05,15.05071,15.06335,15.01928,15.04225,2271
2021.01.27,00:00,15.04246,15.05852,15.01991,15.04284,2934
2021.01.27,01:00,15.04334,15.06497,15.02078,15.04187,3707
2021.01.27,02:00,15.04513,15.08151,15.03345,15.06677,7332
2021.01.27,03:00,15.06674,15.08275,15.03355,15.08248,2489
2021.01.27,04:00,15.08247,15.08685,15.06624,15.08223,1759
2021.01.27,05:00,15.08222,15.08801,15.07914,15.07977,1144
2021.01.27,06:00,15.07988,15.08982,15.06058,15.08773,2413
2021.01.27,07:00,15.08712,15.12811,15.05686,15.05933,4849
2021.01.27,08:00,15.05965,15.11465,15.05935,15.10754,9590
2021.01.27,09:00,15.10807,15.13173,15.04950,15.10036,6553
2021.01.27,10:00,15.09993,15.18918,15.09959,15.16815,5289
2021.01.27,11:00,15.16781,15.24210,15.16380,15.21825,6130
2021.01.27,12:00,15.21858,15.23941,15.19065,15.21510,6590
2021.01.27,13:00,15.21511,15.26211,15.19035,15.21690,6911
2021.01.27,14:00,15.21660,15.32510,15.19473,15.27159,8708
2021.01.27,15:00,15.27182,15.27856,15.19232,15.20327,9079
2021.01.27,16:00,15.20341,15.22328,15.18034,15.21779,7909
2021.01.27,17:00,15.21719,15.22396,15.18701,15.19842,5734
2021.01.27,18:00,15.19841,15.22589,15.18281,15.19130,5983
2021.01.27,19:00,15.19190,15.24406,15.17880,15.23470,8174
2021.01.27,20:00,15.23510,15.29367,15.22300,15.26573,7630
2021.01.27,21:00,15.26364,15.28525,15.25619,15.25975,2480
2021.01.27,22:05,15.23300,15.25416,15.23047,15.24911,518
2021.01.27,23:05,15.24371,15.29402,15.23600,15.28704,5400
2021.01.28,00:00,15.28775,15.32457,15.27251,15.30847,3870
2021.01.28,01:00,15.30730,15.31317,15.24982,15.26374,3847
2021.01.28,02:00,15.26487,15.29813,15.25541,15.29413,6403
2021.01.28,03:00,15.29427,15.30230,15.26549,15.28757,7217
2021.01.28,04:00,15.28722,15.30670,15.26835,15.30075,3360
2021.01.28,05:00,15.30056,15.30548,15.26423,15.27560,3104
2021.01.28,06:00,15.27336,15.31093,15.27145,15.28610,4775
2021.01.28,07:00,15.28566,15.37791,15.28249,15.33203,5178
2021.01.28,08:00,15.33191,15.37547,15.28948,15.36539,7859
2021.01.28,09:00,15.36481,15.36481,15.25667,15.25733,7131
2021.01.28,10:00,15.25755,15.27645,15.19665,15.21034,5941
2021.01.28,11:00,15.21071,15.24303,15.19459,15.23800,6565
2021.01.28,12:00,15.23839,15.25301,15.22384,15.23449,6894
2021.01.28,13:00,15.23455,15.25995,15.12176,15.12925,7008
2021.01.28,14:00,15.12913,15.17466,15.10072,15.13777,8288
2021.01.28,15:00,15.13790,15.15712,15.10694,15.14269,7389
2021.01.28,16:00,15.14247,15.15080,15.08930,15.09382,5921
2021.01.28,17:00,15.09417,15.10602,15.08224,15.08280,5884
2021.01.28,18:00,15.08344,15.10804,15.05562,15.06499,5992
2021.01.28,19:00,15.06455,15.09264,15.05464,15.07819,5481
2021.01.28,20:00,15.07824,15.10512,15.06389,15.09255,5032
2021.01.28,21:00,15.09332,15.21030,15.08707,15.20910,2399
2021.01.28,22:05,15.16055,15.20860,15.15585,15.17415,875
2021.01.28,23:05,15.17244,15.20900,15.13290,15.20625,7873
2021.01.29,00:00,15.20665,15.21193,15.20233,15.20528,6323
2021.01.29,01:00,15.20518,15.21210,15.19788,15.20993,3884
2021.01.29,02:00,15.20989,15.23518,15.20570,15.23035,1947
2021.01.29,03:00,15.23041,15.27360,15.22975,15.27357,2140
2021.01.29,04:00,15.27355,15.28808,15.26313,15.26725,2101
2021.01.29,05:00,15.26735,15.28820,15.24415,15.25535,3685
2021.01.29,06:00,15.25595,15.27140,15.20323,15.20920,4993
2021.01.29,07:00,15.20945,15.22740,15.16337,15.16564,5224
2021.01.29,08:00,15.16549,15.20668,15.12736,15.13650,7816
2021.01.29,09:00,15.13646,15.15330,15.09000,15.13475,7159
2021.01.29,10:00,15.13484,15.15125,15.08088,15.08500,6887
2021.01.29,11:00,15.08570,15.09619,15.01719,15.05054,6364
2021.01.29,12:00,15.05027,15.06546,14.98980,15.06485,7364
2021.01.29,13:00,15.06522,15.14660,14.94878,14.99630,9366
2021.01.29,14:00,14.99626,15.07693,14.97760,15.03035,9400
2021.01.29,15:00,15.03010,15.11184,15.00912,15.05850,8603
2021.01.29,16:00,15.05880,15.14748,15.04668,15.14476,7199
2021.01.29,17:00,15.14599,15.24070,15.14138,15.19801,5031
2021.01.29,18:00,15.19797,15.20315,15.11802,15.13290,5858
2021.01.29,19:00,15.13292,15.13984,15.10522,15.13958,5972
2021.01.29,20:00,15.13973,15.15092,15.10849,15.11970,5511
2021.01.29,21:00,15.11917,15.16287,15.11907,15.14095,1423
2021.01.31,22:05,15.19550,15.20230,15.15870,15.18190,505
2021.01.31,23:05,15.18080,15.22030,15.15570,15.18560,1303
2021.02.01,00:00,15.18910,15.18910,15.13400,15.13460,1851
2021.02.01,01:00,15.13270,15.15280,15.11450,15.12350,437
2021.02.01,02:00,15.12330,15.12890,15.10640,15.12300,706
2021.02.01,03:00,15.11850,15.12440,15.10530,15.11240,690
2021.02.01,04:00,15.11320,15.11530,15.10360,15.10730,1303
2021.02.01,05:00,15.10760,15.11130,15.08850,15.09780,1202
2021.02.01,06:00,15.09760,15.12580,15.08590,15.09120,1120
2021.02.01,07:00,15.09090,15.11010,15.02100,15.06760,1235
2021.02.01,08:00,15.06800,15.11270,15.05590,15.10550,1337
2021.02.01,09:00,15.10580,15.11580,15.05350,15.07340,1530
2021.02.01,10:00,15.07320,15.13230,15.07310,15.07930,2164
2021.02.01,11:00,15.07820,15.09680,15.00350,15.03430,4985
2021.02.01,12:00,15.03450,15.03450,14.96860,15.02410,5671
2021.02.01,13:00,15.02420,15.05080,14.96630,14.99190,6063
2021.02.01,14:00,14.99200,15.07510,14.98660,15.04620,6462
2021.02.01,15:00,15.04580,15.07580,15.00380,15.07090,7758
2021.02.01,16:00,15.07100,15.08400,15.01880,15.04190,7601
2021.02.01,17:00,15.04160,15.07990,15.02580,15.07160,5523
2021.02.01,18:00,15.07090,15.08620,15.03830,15.06710,3551
2021.02.01,19:00,15.06550,15.07300,15.02770,15.02900,3151
2021.02.01,20:00,15.02940,15.07180,15.02940,15.04810,3297
2021.02.01,21:00,15.04820,15.08770,15.04820,15.05280,1063
2021.02.01,22:05,15.06010,15.06010,15.03560,15.05350,1917
2021.02.01,23:05,15.05350,15.06170,15.04620,15.05380,4633
2021.02.02,00:00,15.05450,15.06540,15.04580,15.06030,5144
2021.02.02,01:00,15.06060,15.06210,15.00690,15.00970,4783
2021.02.02,02:00,15.00970,15.01140,14.99490,14.99860,3686
2021.02.02,03:00,15.00000,15.01940,14.98950,15.01350,5097
2021.02.02,04:00,15.01320,15.03020,14.99550,15.00940,5802
2021.02.02,05:00,15.00930,15.02260,14.98790,14.99150,6038
2021.02.02,06:00,14.99150,15.05340,14.98880,15.01950,6791
2021.02.02,07:00,15.01950,15.05370,14.95410,14.97150,8840
2021.02.02,08:00,14.97120,14.98310,14.88820,14.94050,9681
2021.02.02,09:00,14.94040,14.96080,14.90520,14.95960,5497
2021.02.02,10:00,14.95970,14.98570,14.92620,14.96160,5025
2021.02.02,11:00,14.96170,15.00460,14.95460,14.98620,6929
2021.02.02,12:00,14.98670,15.01250,14.96210,14.97680,5848
2021.02.02,13:00,14.97690,15.00820,14.94220,14.98550,6228
2021.02.02,14:00,14.98570,15.05770,14.97350,15.04260,7742
2021.02.02,15:00,15.04270,15.04710,14.98470,14.99460,7591
2021.02.02,16:00,14.99490,14.99770,14.95260,14.97660,5505
2021.02.02,17:00,14.97640,14.99100,14.96340,14.98320,6733
2021.02.02,18:00,14.98310,14.98590,14.95650,14.98430,8260
2021.02.02,19:00,14.98470,14.98540,14.96820,14.97070,9210
2021.02.02,20:00,14.97190,14.98740,14.95770,14.96530,3407
2021.02.02,21:00,14.96560,14.98450,14.95110,14.95110,1531
2021.02.02,22:05,14.96440,14.97210,14.95080,14.96420,256
2021.02.02,23:05,14.96430,14.97450,14.95420,14.95890,2113
2021.02.03,00:00,14.95920,14.96730,14.92390,14.94040,2454
2021.02.03,01:00,14.94020,14.94500,14.92040,14.92830,2593
2021.02.03,02:00,14.92840,14.94620,14.92820,14.93240,2232
2021.02.03,03:00,14.93250,14.94160,14.93210,14.93740,1673
2021.02.03,04:00,14.93830,14.93980,14.93210,14.93420,1472
2021.02.03,05:00,14.93410,14.94290,14.93090,14.94230,1151
2021.02.03,06:00,14.94220,14.96600,14.93710,14.93710,1796
2021.02.03,07:00,14.93690,14.96980,14.90190,14.95060,4293
2021.02.03,08:00,14.95030,14.96820,14.91140,14.96670,5889
2021.02.03,09:00,14.96630,15.02100,14.95480,14.97260,5680
2021.02.03,10:00,14.97280,14.99470,14.95990,14.96940,5061
2021.02.03,11:00,14.97060,14.98360,14.92570,14.92970,2380
2021.02.03,12:00,14.92990,14.96640,14.88300,14.93210,5097
2021.02.03,13:00,14.93230,14.94100,14.90760,14.92040,4298
2021.02.03,14:00,14.92020,14.97130,14.91110,14.95180,5817
2021.02.03,15:00,14.95250,15.00150,14.93760,14.98050,6112
2021.02.03,16:00,14.98010,14.98180,14.93260,14.93910,4498
2021.02.03,17:00,14.93970,14.95290,14.93380,14.94190,4700
2021.02.03,18:00,14.94170,14.96480,14.94030,14.95340,1923
2021.02.03,19:00,14.95240,14.96320,14.93740,14.95830,2952
2021.02.03,20:00,14.95830,14.95960,14.93930,14.95700,3485
2021.02.03,21:00,14.95670,14.95910,14.93660,14.94170,1065
2021.02.03,22:05,14.93800,14.94990,14.93330,14.94720,88
2021.02.03,23:05,14.94700,14.95130,14.93800,14.94390,260
2021.02.04,00:00,14.94490,14.95100,14.94040,14.94710,2270
2021.02.04,01:00,14.94670,14.95300,14.93630,14.93860,1726
2021.02.04,02:00,14.93850,14.94840,14.93640,14.93790,1831
2021.02.04,03:00,14.93760,14.97170,14.93450,14.96790,1482
2021.02.04,04:00,14.96800,14.98080,14.96600,14.97710,907
2021.02.04,05:00,14.97720,15.00230,14.97380,14.99090,1403
2021.02.04,06:00,14.99140,15.01730,14.99020,14.99610,2386
2021.02.04,07:00,14.99560,15.03710,14.98030,14.98410,4003
2021.02.04,08:00,14.98400,14.98450,14.94240,14.94550,6066
2021.02.04,09:00,14.94580,14.99680,14.94180,14.98480,4794
2021.02.04,10:00,14.98510,15.02870,14.93450,15.02810,5265
2021.02.04,11:00,15.02840,15.07630,14.98870,15.07090,5654
2021.02.04,12:00,15.07080,15.07540,15.02400,15.05190,6608
2021.02.04,13:00,15.05180,15.05330,15.01530,15.04700,5196
2021.02.04,14:00,15.04720,15.12370,15.03800,15.07520,6997
2021.02.04,15:00,15.07510,15.11630,15.03440,15.08180,8224
2021.02.04,16:00,15.08230,15.08300,15.03630,15.05590,7498
2021.02.04,17:00,15.05600,15.06040,15.02450,15.02610,6982
2021.02.04,18:00,15.02580,15.02900,15.00000,15.01770,4192
2021.02.04,19:00,15.01790,15.03240,15.01110,15.01270,8412
2021.02.04,20:00,15.01260,15.02560,15.00460,15.00770,6743
2021.02.04,21:00,15.00760,15.01710,14.99250,15.00570,1824
2021.02.04,22:05,14.98820,15.00720,14.96760,15.00370,359
2021.02.04,23:05,15.00390,15.00450,14.98900,14.99690,3482
2021.02.05,00:00,14.99700,15.00740,14.99430,15.00510,2934
2021.02.05,01:00,15.00530,15.03510,15.00410,15.01420,3756
2021.02.05,02:00,15.01430,15.02800,15.00080,15.02600,2672
2021.02.05,03:00,15.02580,15.03130,15.01600,15.01940,4571
2021.02.05,04:00,15.01780,15.03520,15.01070,15.01600,3388
2021.02.05,05:00,15.01610,15.01800,14.99100,14.99390,2185
2021.02.05,06:00,14.99330,14.99470,14.97310,14.97950,1494
2021.02.05,07:00,14.97950,14.99050,14.94970,14.96600,3128
2021.02.05,08:00,14.96570,14.96580,14.90790,14.92530,6988
2021.02.05,09:00,14.92510,14.96090,14.91030,14.95150,5501
2021.02.05,10:00,14.95160,14.98020,14.94990,14.95380,4233
2021.02.05,11:00,14.95370,14.97540,14.94370,14.94590,4263
2021.02.05,12:00,14.94580,14.96980,14.94470,14.96180,3844
2021.02.05,13:00,14.96160,14.97930,14.88890,14.95580,6135
2021.02.05,14:00,14.95570,14.96700,14.89560,14.91810,7317
2021.02.05,15:00,14.91790,14.92830,14.87140,14.89130,6810
2021.02.05,16:00,14.89070,14.90220,14.87210,14.88740,8461
2021.02.05,17:00,14.88720,14.89450,14.83740,14.83740,7936
2021.02.05,18:00,14.83710,14.86130,14.82890,14.85290,5149
2021.02.05,19:00,14.85300,14.86750,14.83480,14.84920,5616
2021.02.05,20:00,14.84920,14.85450,14.82920,14.83480,3471
2021.02.05,21:00,14.83470,14.84420,14.82040,14.82500,1330
2021.02.07,22:05,14.91670,14.93210,14.90720,14.92160,581
2021.02.07,23:05,14.92230,14.92930,14.90970,14.91940,2198
2021.02.08,00:00,14.91870,14.92280,14.89540,14.89860,933
2021.02.08,01:00,14.89840,14.90090,14.84100,14.84790,3326
2021.02.08,02:00,14.84800,14.89830,14.84790,14.88120,2857
2021.02.08,03:00,14.88110,14.89890,14.85830,14.88770,3518
2021.02.08,04:00,14.88740,14.89340,14.85880,14.86480,2987
2021.02.08,05:00,14.86380,14.86810,14.86020,14.86110,1735
2021.02.08,06:00,14.86160,14.88530,14.86030,14.87480,5056
2021.02.08,07:00,14.87530,14.91520,14.85170,14.91330,4455
2021.02.08,08:00,14.91350,14.96660,14.88080,14.92500,7541
2021.02.08,09:00,14.92500,14.95630,14.89820,14.90600,5766
2021.02.08,10:00,14.90610,14.97860,14.90050,14.95040,4798
2021.02.08,11:00,14.95070,15.01180,14.93270,14.99090,6089
2021.02.08,12:00,14.99110,14.99510,14.93500,14.93950,5316
2021.02.08,13:00,14.93860,14.95600,14.90580,14.91600,5868
2021.02.08,14:00,14.91620,14.92510,14.85490,14.86330,5936
2021.02.08,15:00,14.86340,14.86990,14.83480,14.86070,7581
2021.02.08,16:00,14.86020,14.90410,14.84500,14.87980,10010
2021.02.08,17:00,14.87890,14.88580,14.85820,14.87370,14952
2021.02.08,18:00,14.87400,14.90350,14.86240,14.89610,4505
2021.02.08,19:00,14.89650,14.89890,14.86270,14.86510,4420
2021.02.08,20:00,14.86520,14.89050,14.85370,14.86630,3781
2021.02.08,21:00,14.86640,14.88660,14.85860,14.86350,1905
2021.02.08,22:05,14.85830,14.87820,14.85100,14.87230,587
2021.02.08,23:05,14.87260,14.87830,14.85080,14.85650,2081
2021.02.09,00:00,14.85660,14.87420,14.84540,14.85170,2495
2021.02.09,01:00,14.85170,14.85380,14.84630,14.84890,2783
2021.02.09,02:00,14.84830,14.85040,14.82080,14.82120,2685
2021.02.09,03:00,14.82130,14.84050,14.80120,14.81190,1629
2021.02.09,04:00,14.81180,14.81220,14.80160,14.80930,2079
2021.02.09,05:00,14.80920,14.81890,14.80260,14.81420,2014
2021.02.09,06:00,14.81450,14.84670,14.80270,14.84030,1806
2021.02.09,07:00,14.83990,14.86540,14.81760,14.84380,2919
2021.02.09,08:00,14.84310,14.85400,14.76440,14.77160,6277
2021.02.09,09:00,14.77140,14.80520,14.76270,14.77180,5206
2021.02.09,10:00,14.77190,14.81480,14.77030,14.81110,4237
2021.02.09,11:00,14.81140,14.83360,14.77260,14.78420,2737
2021.02.09,12:00,14.78440,14.80040,14.75550,14.78140,4425
2021.02.09,13:00,14.78110,14.82130,14.75990,14.76060,4915
2021.02.09,14:00,14.76030,14.80270,14.75960,14.77830,8174
2021.02.09,15:00,14.77780,14.79120,14.73660,14.75530,6095
2021.02.09,16:00,14.75410,14.79320,14.75340,14.76630,5404
2021.02.09,17:00,14.76620,14.77140,14.75550,14.76640,4764
2021.02.09,18:00,14.76620,14.78810,14.75540,14.76010,4140
2021.02.09,19:00,14.76000,14.76640,14.71860,14.72150,2432
2021.02.09,20:00,14.72200,14.73490,14.71640,14.73180,2749
2021.02.09,21:00,14.73190,14.73670,14.72160,14.72710,1350
2021.02.09,22:05,14.73140,14.74000,14.71480,14.73610,351
2021.02.09,23:05,14.73650,14.73750,14.71900,14.72320,3105
2021.02.10,00:00,14.72390,14.73670,14.72200,14.73180,2719
2021.02.10,01:00,14.73190,14.74160,14.72820,14.73110,2656
2021.02.10,02:00,14.73040,14.73680,14.71980,14.72790,2980
2021.02.10,03:00,14.72740,14.72770,14.70710,14.70890,1666
2021.02.10,04:00,14.70900,14.71790,14.70870,14.71090,1965
2021.02.10,05:00,14.71100,14.72230,14.71030,14.71970,1283
2021.02.10,06:00,14.71830,14.73440,14.71420,14.72230,1284
2021.02.10,07:00,14.72240,14.73680,14.68680,14.70590,2611
2021.02.10,08:00,14.70620,14.74440,14.64400,14.66170,4503
2021.02.10,09:00,14.66210,14.72660,14.65550,14.72330,5476
2021.02.10,10:00,14.72310,14.73420,14.67640,14.68370,4218
2021.02.10,11:00,14.68400,14.70540,14.66570,14.67680,4318
2021.02.10,12:00,14.67710,14.73940,14.67540,14.72690,4045
2021.02.10,13:00,14.72620,14.72840,14.66490,14.68270,5643
2021.02.10,14:00,14.68260,14.69160,14.63460,14.68680,5422
2021.02.10,15:00,14.68690,14.72760,14.66270,14.69410,7030
2021.02.10,16:00,14.69470,14.72380,14.69410,14.72100,6045
2021.02.10,17:00,14.72090,14.74470,14.72050,14.72750,3599
2021.02.10,18:00,14.72760,14.76410,14.71860,14.74240,3981
2021.02.10,19:00,14.74240,14.75750,14.73200,14.73570,4634
2021.02.10,20:00,14.73550,14.75960,14.72880,14.74270,3838
2021.02.10,21:00,14.74340,14.76200,14.74340,14.75100,1318
2021.02.10,22:05,14.74810,14.75160,14.73630,14.74650,390
2021.02.10,23:05,14.74670,14.75580,14.73950,14.75390,1323
2021.02.11,00:00,14.75420,14.76500,14.74620,14.76050,1993
2021.02.11,01:00,14.76070,14.76350,14.75480,14.75600,2313
2021.02.11,02:00,14.75590,14.75940,14.74450,14.74720,3623
2021.02.11,03:00,14.74650,14.75380,14.73160,14.73390,2853
2021.02.11,04:00,14.73370,14.73390,14.72430,14.72540,1025
2021.02.11,05:00,14.72540,14.72550,14.71450,14.72190,1260
2021.02.11,06:00,14.72200,14.74050,14.71420,14.72070,2414
2021.02.11,07:00,14.72050,14.72120,14.68270,14.71100,2721
2021.02.11,08:00,14.71130,14.71290,14.67010,14.68480,3004
2021.02.11,09:00,14.68490,14.69930,14.64500,14.66680,3178
2021.02.11,10:00,14.66650,14.67510,14.64670,14.66470,3335
2021.02.11,11:00,14.66450,14.67220,14.63050,14.63460,2295
2021.02.11,12:00,14.63440,14.64540,14.62460,14.63030,3260
2021.02.11,13:00,14.62980,14.63000,14.60590,14.62500,2614
2021.02.11,14:00,14.62490,14.65410,14.61140,14.63750,4730
2021.02.11,15:00,14.63690,14.65380,14.61030,14.62850,4266
2021.02.11,16:00,14.62830,14.64630,14.61710,14.63730,3327
2021.02.11,17:00,14.63760,14.66910,14.63170,14.64260,3952
2021.02.11,18:00,14.64290,14.65490,14.63380,14.63990,2506
2021.02.11,19:00,14.64030,14.64460,14.62540,14.62580,2308
2021.02.11,20:00,14.62600,14.62750,14.61070,14.62100,1496
2021.02.11,21:00,14.62100,14.62880,14.61490,14.62880,814
2021.02.11,22:05,14.62640,14.62820,14.62340,14.62550,125
2021.02.11,23:05,14.62570,14.62710,14.62140,14.62390,1271
2021.02.12,00:00,14.62360,14.62770,14.61710,14.62060,1827
2021.02.12,01:00,14.61980,14.62640,14.61900,14.62220,1332
2021.02.12,02:00,14.62220,14.63800,14.62070,14.63660,2451
2021.02.12,03:00,14.63650,14.63770,14.62670,14.63170,3413
2021.02.12,04:00,14.63170,14.63430,14.62650,14.63050,2789
2021.02.12,05:00,14.63110,14.63720,14.62790,14.63640,2879
2021.02.12,06:00,14.63700,14.66280,14.61930,14.63470,1532
2021.02.12,07:00,14.63500,14.67140,14.62430,14.66710,3315
2021.02.12,08:00,14.66760,14.69400,14.64130,14.69170,3792
2021.02.12,09:00,14.69160,14.69160,14.66490,14.66740,3445
2021.02.12,10:00,14.66730,14.67450,14.62240,14.63570,2222
2021.02.12,11:00,14.63620,14.68120,14.63560,14.64520,2497
2021.02.12,12:00,14.64530,14.65500,14.63110,14.64990,2216
2021.02.12,13:00,14.65000,14.67810,14.63040,14.64890,3048
2021.02.12,14:00,14.64930,14.67110,14.62570,14.62930,3438
2021.02.12,15:00,14.62900,14.62900,14.55270,14.55500,2771
2021.02.12,16:00,14.55490,14.56590,14.52080,14.52940,1814
2021.02.12,17:00,14.52920,14.55470,14.52850,14.55020,2158
2021.02.12,18:00,14.54990,14.57360,14.53980,14.56070,1392
2021.02.12,19:00,14.55750,14.57870,14.55180,14.57360,892
2021.02.12,20:00,14.57320,14.57410,14.54350,14.55430,700
2021.02.12,21:00,14.55440,14.55850,14.53710,14.54440,415
2021.02.14,22:05,14.55180,14.55500,14.54120,14.54430,171
2021.02.14,23:05,14.54400,14.54830,14.54300,14.54550,546
2021.02.15,00:00,14.54480,14.54790,14.52460,14.52960,1912
2021.02.15,01:00,14.52930,14.53510,14.52560,14.52680,1490
2021.02.15,02:00,14.52660,14.52730,14.51030,14.51160,928
2021.02.15,03:00,14.51150,14.51290,14.50400,14.50610,631
2021.02.15,04:00,14.50600,14.51470,14.49520,14.49630,1045
2021.02.15,05:00,14.49640,14.49730,14.48380,14.48380,977
2021.02.15,06:00,14.48390,14.49080,14.45670,14.48580,1307
2021.02.15,07:00,14.48560,14.51760,14.46530,14.48770,2381
2021.02.15,08:00,14.48750,14.48900,14.41420,14.43490,2465
2021.02.15,09:00,14.43480,14.44700,14.41790,14.42700,1922
2021.02.15,10:00,14.42720,14.46860,14.41980,14.46400,1688
2021.02.15,11:00,14.46420,14.46540,14.41910,14.43010,1558
2021.02.15,12:00,14.43060,14.43900,14.42190,14.42420,1993
2021.02.15,13:00,14.42510,14.46550,14.41680,14.45410,1877
2021.02.15,14:00,14.45420,14.46680,14.44000,14.44530,1806
2021.02.15,15:00,14.44550,14.45670,14.43380,14.43380,1367
2021.02.15,16:00,14.43410,14.46180,14.42870,14.45140,876
2021.02.15,17:00,14.45130,14.46560,14.44980,14.46010,650
2021.02.15,18:00,14.45930,14.46870,14.45690,14.46450,272
2021.02.15,19:00,14.46410,14.46600,14.45290,14.46320,258
2021.02.15,20:00,14.46320,14.46480,14.44810,14.46360,664
2021.02.15,21:00,14.46320,14.46420,14.44170,14.45400,473
2021.02.15,22:05,14.43960,14.45590,14.43640,14.45410,84
2021.02.15,23:05,14.44360,14.45790,14.43970,14.44880,636
2021.02.16,00:00,14.44830,14.44950,14.44150,14.44590,595
2021.02.16,01:00,14.44600,14.45700,14.43990,14.44120,2352
2021.02.16,02:00,14.44130,14.44240,14.42630,14.42660,1476
2021.02.16,03:00,14.42640,14.42850,14.40620,14.41200,1577
2021.02.16,04:00,14.41140,14.42220,14.41050,14.41640,1432
2021.02.16,05:00,14.41630,14.44700,14.41580,14.42450,2653
2021.02.16,06:00,14.42360,14.43630,14.41620,14.43110,1543
2021.02.16,07:00,14.43110,14.47750,14.41070,14.47730,2638
2021.02.16,08:00,14.47720,14.48210,14.40330,14.40570,3168
2021.02.16,09:00,14.40640,14.45710,14.40600,14.43440,3816
2021.02.16,10:00,14.43360,14.45810,14.43240,14.44010,2399
2021.02.16,11:00,14.44020,14.45990,14.43810,14.45290,3525
2021.02.16,12:00,14.45350,14.56030,14.45100,14.54100,3334
2021.02.16,13:00,14.54110,14.60810,14.52140,14.59700,4282
2021.02.16,14:00,14.59670,14.62870,14.57920,14.61010,6189
2021.02.16,15:00,14.61020,14.62790,14.56890,14.59560,5774
2021.02.16,16:00,14.59580,14.70670,14.59550,14.67210,4076
2021.02.16,17:00,14.67140,14.70000,14.67060,14.69070,2694
2021.02.16,18:00,14.69040,14.69100,14.66290,14.66970,1235
2021.02.16,19:00,14.66930,14.66940,14.65190,14.65270,2069
2021.02.16,20:00,14.65270,14.67110,14.65230,14.66160,1633
2021.02.16,21:00,14.66120,14.66600,14.65400,14.65760,662
2021.02.16,22:05,14.64380,14.68590,14.61720,14.66350,618
2021.02.16,23:05,14.66350,14.68820,14.66070,14.67790,1908
2021.02.17,00:00,14.67770,14.70770,14.67650,14.70480,1716
2021.02.17,01:00,14.70500,14.72090,14.69460,14.69870,2366
2021.02.17,02:00,14.69930,14.70580,14.66530,14.68360,3010
2021.02.17,03:00,14.68380,14.69940,14.68080,14.69260,2057
2021.02.17,04:00,14.69350,14.69840,14.68550,14.68900,2070
2021.02.17,05:00,14.68940,14.69110,14.67520,14.68900,2907
2021.02.17,06:00,14.68920,14.72960,14.68650,14.72910,1685
2021.02.17,07:00,14.72880,14.76370,14.71850,14.73320,2737
2021.02.17,08:00,14.73400,14.75630,14.65130,14.67570,3637
2021.02.17,09:00,14.67620,14.72660,14.65890,14.70390,3185
2021.02.17,10:00,14.70420,14.79050,14.70400,14.78370,3362
2021.02.17,11:00,14.78360,14.81500,14.76440,14.77980,3101
2021.02.17,12:00,14.77890,14.78970,14.71440,14.73690,2833
2021.02.17,13:00,14.73670,14.82370,14.72560,14.79700,4515
2021.02.17,14:00,14.79740,14.80970,14.69390,14.70890,4742
2021.02.17,15:00,14.70870,14.76440,14.69270,14.70510,4951
2021.02.17,16:00,14.70520,14.72140,14.66300,14.68520,2754
2021.02.17,17:00,14.68550,14.68600,14.61520,14.63510,1824
2021.02.17,18:00,14.63440,14.67090,14.63220,14.65980,1203
2021.02.17,19:00,14.66020,14.68180,14.65030,14.65050,1244
2021.02.17,20:00,14.65070,14.66860,14.63610,14.64270,1549
2021.02.17,21:00,14.64280,14.64290,14.63440,14.63510,432
2021.02.17,22:05,14.63360,14.65200,14.62560,14.63450,321
2021.02.17,23:05,14.63460,14.63760,14.62570,14.63370,1880
2021.02.18,00:00,14.63340,14.63400,14.60580,14.61880,1738
